ein,city,has_subseccd,have_extracts,have_filings,have_pdfs,name,ntee_code,raw_ntee_code,score,state,strein,sub_name,subseccd
421376458,INDIANOLA,1.0,,,,DES MOINES METRO OPERA FOUNDATION INC,A6A,,5472.136,IA,42-1376458,DES MOINES METRO OPERA FOUNDATION INC,3.0
161611144,SARATOGA SPGS,1.0,,,,FRIENDS OF LAKE GEORGE OPERA INC,A60,A60,5472.136,NY,16-1611144,FRIENDS OF LAKE GEORGE OPERA INC,3.0
431888220,KANSAS CITY,1.0,,,,LYRIC OPERA OF KANSAS CITY FDN,A116,A116,5472.136,MO,43-1888220,LYRIC OPERA OF KANSAS CITY FDN,3.0
113513563,BROOKLYN,1.0,,,,NEW CENTURY CHINESE OPERA CENTER INC,A65,A65,5472.136,NY,11-3513563,NEW CENTURY CHINESE OPERA CENTER INC,3.0
272910455,NEW YORK,1.0,,,,NEW YORK LYRIC OPERA THEATRE INC,A6A,A6A,5472.136,NY,27-2910455,NEW YORK LYRIC OPERA THEATRE INC,3.0
521869819,WASHINGTON,1.0,,,,OPERA CAMERATA OF WASHINGTON DC INC,A6A0,A6A0,5472.136,DC,52-1869819,OPERA CAMERATA OF WASHINGTON DC INC,3.0
272316897,MT PLEASANT,1.0,,,,OPERA TRAINING INSTITUTE OF CHICAGO INC,A68,A68,5472.136,MI,27-2316897,OPERA TRAINING INSTITUTE OF CHICAGO INC,3.0
310896403,NEW CASTLE,1.0,,,,RAINTREE COUNTY OPERA HOUSE GUILD INC,A110,A110,5472.136,Indiana,31-0896403,RAINTREE COUNTY OPERA HOUSE GUILD INC,3.0
237175528,TWP WASHINTON,1.0,,,,RIDGEWOOD GILBERT AND SULLIVAN OPERA CO,A6A,A6A,5472.136,NJ,23-7175528,RIDGEWOOD GILBERT AND SULLIVAN OPERA CO,3.0
471769160,NEW YORK,1.0,,,,AMERICAN FRIENDS OF GARSINGTON OPERA INC,A6A,A6A,5447.137,NY,47-1769160,AMERICAN FRIENDS OF GARSINGTON OPERA INC,3.0
366057235,WILLOWBROOK,1.0,,,,AMERICAN OPERA SOCIETY OF CHICAGO - NATIONAL -,A6A,,5447.137,IL,36-6057235,AMERICAN OPERA SOCIETY OF CHICAGO - NATIONAL -,3.0
651188405,ROXBURY,1.0,,,,BOSTONIAN OPERA AND CONCERT ENSEMBLE INC,A60,A60,5447.137,MA,65-1188405,BOSTONIAN OPERA AND CONCERT ENSEMBLE INC ,3.0
463713838,SAN GABRIEL,1.0,,,,CHINESE OPERA SOCIETY OF SOUTHERN CALIFORNIA,A6A,A6A,5447.137,CA,46-3713838,CHINESE OPERA SOCIETY OF SOUTHERN CALIFORNIA,3.0
61362686,STAMFORD,1.0,True,True,True,CONNECTICUT GRAND OPERA AND ORCHESTRA INC,A6A,A6A,5447.137,CT,06-1362686,CONNECTICUT GRAND OPERA AND ORCHESTRA INC,3.0
760761054,WOODSTOCK,1.0,,,,FRIENDS OF THE OPERA HOUSE INC,A116,A116,5447.137,IL,76-0761054,FRIENDS OF THE OPERA HOUSE INC,3.0
382810839,LIVONIA,1.0,,,,FRIENDS OF THE OPERA OF MICHIGAN,A110,A110,5447.137,MI,38-2810839,FRIENDS OF THE OPERA OF MICHIGAN,3.0
261350691,LITCHFIELD,1.0,,,,GREATER LITCHFIELD OPERA HOUSE ASSOCIATION INCORPORATED,A80,A80,5447.137,MN,26-1350691,GREATER LITCHFIELD OPERA HOUSE ASSOCIATION INCORPORATED,3.0
132505803,SARATOGA SPGS,1.0,,,,LAKE GEORGE OPERA FESTIVAL ASSOCIATION INC,A6A0,A6A0,5447.137,NY,13-2505803,LAKE GEORGE OPERA FESTIVAL ASSOCIATION INC,3.0
133096065,NEW YORK,1.0,,,,MAGIC CIRCLE OPERA REPRETORY ENSEMBLE INC,A6A0,A6A0,5447.137,NY,13-3096065,MAGIC CIRCLE OPERA REPRETORY ENSEMBLE INC,3.0
271429523,CHICAGO,1.0,,,,OPERA CABAL PERFORMING ARTS ASSOCIATION NFP,A6A,A6A,5447.137,IL,27-1429523,OPERA CABAL PERFORMING ARTS ASSOCIATION NFP ,3.0
136271927,NEW YORK,1.0,,,,OPERA ORCHESTRA OF NEW YORK INC,A690,A690,5447.137,NY,13-6271927,OPERA ORCHESTRA OF NEW YORK INC,3.0
371095989,RUSHVILLE,1.0,,,,PHOENIX OPERA HOUSE COMMUNITY CENTER INC,A61Z,A61Z,5447.137,IL,37-1095989,PHOENIX OPERA HOUSE COMMUNITY CENTER INC,3.0
330519746,PHOENIX,1.0,,,,SAN DIEGO OPERA ASSOCIATION ENDOWMENT TR,A6A0,A6A0,5447.137,AZ,33-0519746,SAN DIEGO OPERA ASSOCIATION ENDOWMENT TR,3.0
841690164,NEW YORK,1.0,,,,TONG XIAO LING CHINESE OPERA ENSEMBLE,A60,A60,5447.137,NY,84-1690164,TONG XIAO LING CHINESE OPERA ENSEMBLE,3.0
320159343,HOPKINSVILLE,1.0,,,,A LITTLE OPERA AMONG FRIENDS INC,A6A,A6A,5435.521,KY,32-0159343,A LITTLE OPERA AMONG FRIENDS INC,3.0
133818345,NEW YORK,1.0,,,,AMERICAN OPERA MUSICAL THEATER CO INC,A6A0,A6A0,5435.521,NY,13-3818345,AMERICAN OPERA MUSICAL THEATER CO INC,3.0
640626260,MERIDIAN,1.0,,,,GRAND OPERA HOUSE OF MISSISSIPPI INC,A610,A610,5435.521,MS,64-0626260,GRAND OPERA HOUSE OF MISSISSIPPI INC,3.0
205086861,NEW YORK,1.0,,,,LIGHT OPERA OF NEW YORK INC,A6A,A6A,5435.521,NY,20-5086861,LIGHT OPERA OF NEW YORK INC,3.0
954354692,SAN PEDRO,1.0,True,True,True,LOS ANGELES CIVIC LIGH OPERA INC,A65,A65,5435.521,CA,95-4354692,LOS ANGELES CIVIC LIGH OPERA INC,3.0
204425925,CAMANO ISLAND,1.0,True,True,True,LYRIC LIGHT OPERA OF THE NORTHWEST,A6A,A6A,5435.521,WA,20-4425925,LYRIC LIGHT OPERA OF THE NORTHWEST,3.0
550763945,MARLINTON,1.0,,,,POCAHONTAS COUNTY OPERA HOUSE FOUNDATION INC,A20,A20,5435.521,WV,55-0763945,POCAHONTAS COUNTY OPERA HOUSE FOUNDATION INC,3.0
364255580,LOS ANGELES,1.0,,,,SANTA CECILIA OPERA AND ORCHESTRA ASSOCIATION,A6A0,A6A0,5435.521,CA,36-4255580,SANTA CECILIA OPERA AND ORCHESTRA ASSOCIATION,3.0
10528754,BOOTHBAY HBR,1.0,,,,THE OPERA HOUSE AT BOOTHBAY HARBOR,A116,A116,5435.521,ME,01-0528754,THE OPERA HOUSE AT BOOTHBAY HARBOR,3.0
953736299,LOS ANGELES,1.0,,,,THE OPERA LEAGUE OF LOS ANGELES,A110,A110,5435.521,CA,95-3736299,THE OPERA LEAGUE OF LOS ANGELES,3.0
943162696,SAN RAFAEL,1.0,,,,BAY AREA SUMMER OPERA THEATER INSTITUTE,A99Z,A99Z,5417.7563,CA,94-3162696,BAY AREA SUMMER OPERA THEATER INSTITUTE,3.0
382237064,TRAVERSE CITY,1.0,,,,CITY OPERA HOUSE HERITAGE ASSOCIATION INC,A800,A800,5417.7563,MI,38-2237064,CITY OPERA HOUSE HERITAGE ASSOCIATION INC,3.0
316622182,CHICAGO,1.0,,,,DAYTON OPERA ASSOCIATION IRRV CHARITABLE TR,T11,T11,5417.7563,IL,31-6622182,DAYTON OPERA ASSOCIATION IRRV CHARITABLE TR,3.0
421512453,GREENFIELD,1.0,,,,E E WARREN OPERA HOUSE ASSOCIATION,A65,A65,5417.7563,IA,42-1512453,E E WARREN OPERA HOUSE ASSOCIATION,3.0
112713957,BROOKLYN,1.0,True,True,True,IL PICCOLO TEATRO DELL OPERA INC,A6A,A6A,5417.7563,NY,11-2713957,IL PICCOLO TEATRO DELL OPERA INC,3.0
440626124,KANSAS CITY,1.0,,,,LYRIC OPERA OF KANSAS CITY INC,A6A0,A6A0,5417.7563,MO,44-0626124,LYRIC OPERA OF KANSAS CITY INC,3.0
201896591,DULUTH,1.0,,,,LYRIC OPERA OF THE NORTH INCORPORATED,A6A,A6A,5417.7563,MN,20-1896591,LYRIC OPERA OF THE NORTH INCORPORATED,3.0
236390902,ALLENTOWN,1.0,,,,MUNICIPAL OPERA COMPANY OF ALLENTOWN INC,A650,A650,5417.7563,PA,23-6390902,MUNICIPAL OPERA COMPANY OF ALLENTOWN INC,3.0
833698645,JACKSON HTS,1.0,,,,NEW YORK EVANGELIC CHOIR & OPERA INC,A20,A20,5417.7563,NY,83-3698645,NEW YORK EVANGELIC CHOIR & OPERA INC,3.0
200669641,THE VILLAGES,1.0,,,,OPERA CLUB OF THE VILLAGES INC,B82,B82,5417.7563,FL,20-0669641,OPERA CLUB OF THE VILLAGES INC,3.0
866052441,TUCSON,1.0,,,,OPERA GUILD OF SOUTHERN ARIZONA INC,A25,A25,5417.7563,AZ,86-6052441,OPERA GUILD OF SOUTHERN ARIZONA INC,3.0
546075660,ARLINGTON,1.0,True,True,True,OPERA THEATRE OF NORTHERN VIRGINIA LTD,A6A,A6A,5417.7563,VA,54-6075660,OPERA THEATRE OF NORTHERN VIRGINIA LTD ,3.0
461263190,COVINGTON,1.0,,,,ROUNDABOUT OPERA FOR KIDS CINCINNATI INC,A6A,A6A,5417.7563,KY,46-1263190,ROUNDABOUT OPERA FOR KIDS CINCINNATI INC,3.0
811358185,TAMPA,1.0,,,,TAMPA BAY LIGHT OPERA COMPANY INC,A6A,A6A,5417.7563,FL,81-1358185,TAMPA BAY LIGHT OPERA COMPANY INC,3.0
752206097,FORT WORTH,1.0,,,,THE OPERA GUILD OF FORT WORTH,A110,A110,5417.7563,TX,75-2206097,THE OPERA GUILD OF FORT WORTH,3.0
736212218,TULSA,1.0,True,True,True,TULSA OPERA ENDOWMENT TRUST NUMBER II,A11,A11,5417.7563,OK,73-6212218,TULSA OPERA ENDOWMENT TRUST NUMBER II,3.0
391472427,MADISON,1.0,,,,UNIVERSITY OF WISCONSIN OPERA PROPS LTD,A6A,,5417.7563,WI,39-1472427,UNIVERSITY OF WISCONSIN OPERA PROPS LTD,3.0
592376906,MIAMI,1.0,,,,YOUNG PATRONESSES OF THE OPERA INC,A6AI,A6AI,5417.7563,FL,59-2376906,YOUNG PATRONESSES OF THE OPERA INC,3.0
161634500,OCEAN CITY,1.0,,,,YOUTH OPERA OF SOUTH JERSEY INC,A6A,A6A,5417.7563,NJ,16-1634500,YOUTH OPERA OF SOUTH JERSEY INC,3.0
201327526,NEW YORK,1.0,,,,ART OF CANTONESE OPERA ASSOCIATION INC,A6A,A6A,5398.9746,NY,20-1327526,ART OF CANTONESE OPERA ASSOCIATION INC,3.0
113469561,POMPTON PLNS,1.0,,,,CHINES OPERA ASSOCIATION OF NEW YORK,A68,A68,5398.9746,NJ,11-3469561,CHINES OPERA ASSOCIATION OF NEW YORK,3.0
134007378,NEW YORK,1.0,,,,CHUNG YING CANTONESE OPERA ASSOCIATION INC,A20,A20,5398.9746,NY,13-4007378,CHUNG YING CANTONESE OPERA ASSOCIATION INC,3.0
465221737,NORTH POTOMAC,1.0,,,,DC BEAUTY OF BEIJING OPERA LTD,A6A,A6A,5398.9746,MD,46-5221737,DC BEAUTY OF BEIJING OPERA LTD ,3.0
541759573,MCLEAN,1.0,,,,GUILD FOR THE WASHINGTON CONCERT OPERA,A11,A11,5398.9746,VA,54-1759573,GUILD FOR THE WASHINGTON CONCERT OPERA,3.0
261789196,ALISO VIEJO,1.0,,,,INTERNATIONAL CENTER FOR BEIJING OPERA INC,A6A,A6A,5398.9746,CA,26-1789196,INTERNATIONAL CENTER FOR BEIJING OPERA INC,3.0
222325828,LANCASTER,1.0,,,,LANCASTER NEW YORK OPERA HOUSE INC,A6AZ,A6AZ,5398.9746,NY,22-2325828,LANCASTER NEW YORK OPERA HOUSE INC,3.0
953426868,LA JOLLA,1.0,,,,LYRIC OPERA SAN DIEGO BANKRUPTCY ESTATE,A6A0,A6A0,5398.9746,CA,95-3426868,LYRIC OPERA SAN DIEGO BANKRUPTCY ESTATE,3.0
136071129,NEW YORK,1.0,,,,METROPOLITAN OPERA CENTENNIAL FUND ENDOWMENT TRUST,A116,A116,5398.9746,NY,13-6071129,METROPOLITAN OPERA CENTENNIAL FUND ENDOWMENT TRUST,3.0
861171749,NEW YORK,1.0,,,,NEW YORK CHINESE OPERA SOCIETY INC,A6A,A6A,5398.9746,NY,86-1171749,NEW YORK CHINESE OPERA SOCIETY INC,3.0
237321992,CHARLES TOWN,1.0,,,,OLD OPERA HOUSE THEATRE COMPANY INC,A6A,,5398.9746,WV,23-7321992,OLD OPERA HOUSE THEATRE COMPANY INC,3.0
203916548,NEWBURGH,1.0,True,True,True,OPERA COMPANY OF THE HIGHLANDS INC,A6A,A6A,5398.9746,NY,20-3916548,OPERA COMPANY OF THE HIGHLANDS INC,3.0
260018625,SARASOTA,1.0,,,,OPERA FOR ANIMALS SINGING IS SAVING,D20,D20,5398.9746,FL,26-0018625,OPERA FOR ANIMALS SINGING IS SAVING,3.0
237025084,COLUMBUS,1.0,,,,SPRINGER OPERA HOUSE ARTS ASSOCIATION INC,A6A0,A6A0,5398.9746,GA,23-7025084,SPRINGER OPERA HOUSE ARTS ASSOCIATION INC,3.0
61714846,LEADVILLE,1.0,,,,TABOR OPERA HOUSE PRESERVATION FOUNDATION INC,A80,A80,5398.9746,CO,06-1714846,TABOR OPERA HOUSE PRESERVATION FOUNDATION INC,3.0
133823577,UNITED KINGDOM,1.0,,,,AMERICAN FRIENDS OF ENGLISH NATIONAL OPERA INC,A116,A116,5069.2715,ZZ,13-3823577,AMERICAN FRIENDS OF ENGLISH NATIONAL OPERA INC,3.0
133219847,NEW YORK,1.0,,,,AMERICAN FRIENDS OF THE PARIS OPERA & BALLET,A6AI,A6AI,5069.2715,NY,13-3219847,AMERICAN FRIENDS OF THE PARIS OPERA & BALLET,3.0
61633557,NEW YORK,1.0,,,,DOUGLAS MOORE FUND FOR AMERICAN OPERA INC,B820,B820,5069.2715,NY,06-1633557,DOUGLAS MOORE FUND FOR AMERICAN OPERA INC,3.0
856012246,SANTA FE,1.0,,,,GUILDS OF THE SANTA FE OPERA INC,A6AZ,A6AZ,5069.2715,NM,85-6012246,GUILDS OF THE SANTA FE OPERA INC,3.0
341874951,HICKSVILLE,1.0,,,,HUBER OPERA HOUSE AND CIVIC CENTER INC,P60,P60,5069.2715,OH,34-1874951,HUBER OPERA HOUSE AND CIVIC CENTER INC,3.0
42621713,MARSTONS MLS,1.0,,,,OPERA NEW ENGLAND OF CAPE COD INC,A6A0,A6A0,5069.2715,MA,04-2621713,OPERA NEW ENGLAND OF CAPE COD INC,3.0
60963170,POMFRET,1.0,,,,OPERA NEW ENGLAND OF NORTHEASTERN CONN INC,A6A0,A6A0,5069.2715,CT,06-0963170,OPERA NEW ENGLAND OF NORTHEASTERN CONN INC,3.0
931304008,LK FOREST PK,1.0,,,,THE ELLEN FAULL GORDON NORTHWEST OPERA CENTER,A6A,A6A,5069.2715,WA,93-1304008,THE ELLEN FAULL GORDON NORTHWEST OPERA CENTER,3.0
411368101,MINNEAPOLIS,1.0,,,,THE GILBERT & SULLIVAN VERY LIGHT OPERA COMPANY,A6A0,A6A0,5069.2715,MN,41-1368101,THE GILBERT & SULLIVAN VERY LIGHT OPERA COMPANY,3.0
823377744,NEW YORK,1.0,,,,AMERICAN FRIENDS OF GRANGE PARK OPERA FOUNDATION,A20,A20,5046.247,NY,82-3377744,AMERICAN FRIENDS OF GRANGE PARK OPERA FOUNDATION,3.0
237437382,CORAL GABLES,1.0,,,,CORAL GABLES CHAMBER SYMPHONY AND OPERA INC,A6A,,5046.247,FL,23-7437382,CORAL GABLES CHAMBER SYMPHONY AND OPERA INC,3.0
207530206,VERO BEACH,1.0,,,,DEBORAH VOIGT VERO BEACH OPERA FOUNDATION TR,T31,T31,5046.247,FL,20-7530206,DEBORAH VOIGT VERO BEACH OPERA FOUNDATION TR ,3.0
470842288,LINCOLN,1.0,,,,FRIENDS OF OPERA UNIVERSITY OF NEBRASKA-LINCOLN,A11,A11,5046.247,NE,47-0842288,FRIENDS OF OPERA UNIVERSITY OF NEBRASKA-LINCOLN,3.0
821384455,WATERTOWN,1.0,,,,FRIENDS OF THE GOSS OPERA HOUSE INC,S11,S11,5046.247,SD,82-1384455,FRIENDS OF THE GOSS OPERA HOUSE INC,3.0
30341456,VERGENNES,1.0,,,,FRIENDS OF THE VERGENNES OPERA HOUSE INC,A110,A110,5046.247,VT,03-0341456,FRIENDS OF THE VERGENNES OPERA HOUSE INC,3.0
262039839,OURAY,1.0,,,,FRIENDS OF THE WRIGHT OPERA HOUSE INC,A90,A90,5046.247,CO,26-2039839,FRIENDS OF THE WRIGHT OPERA HOUSE INC,3.0
113224934,CENTRAL ISLIP,1.0,,,,GILBERT & SULLIVAN YIDDISH LIGHT OPERA COMPANY INC,A650,A650,5046.247,NY,11-3224934,GILBERT & SULLIVAN YIDDISH LIGHT OPERA COMPANY INC,3.0
311566849,TAOS,1.0,,,,GUILDS OF THE SANTA FE OPERA INC,A6AZ,A6AZ,5046.247,NM,31-1566849,GUILDS OF THE SANTA FE OPERA INC ,3.0
311566854,SANTA FE,1.0,,,,GUILDS OF THE SANTA FE OPERA INC,A110,A110,5046.247,NM,31-1566854,GUILDS OF THE SANTA FE OPERA INC ,3.0
133571240,NEW YORK,1.0,True,True,True,L OPERA FRANCAIS OF NEW YORK INC,A6A,A6A,5046.247,NY,13-3571240,L OPERA FRANCAIS OF NEW YORK INC,3.0
381742032,COLDWATER,1.0,,,,TIBBITS OPERA FOUNDATION AND ARTS COUNCIL INC,A260,A260,5046.247,MI,38-1742032,TIBBITS OPERA FOUNDATION AND ARTS COUNCIL INC,3.0
263658231,NEW YORK,1.0,,,,AMERICAN FRIENDS OF WELSH NATIONAL OPERA INC,A12,A12,5035.564,NY,26-3658231,AMERICAN FRIENDS OF WELSH NATIONAL OPERA INC,3.0
133801738,NEW YORK,1.0,,,,FU KAI CONTONEST OPERA TRAINING CENTER INC,A65Z,A65Z,5035.564,NY,13-3801738,FU KAI CONTONEST OPERA TRAINING CENTER INC,3.0
721476675,CROWLEY,1.0,,,,GRAND OPERA HOUSE OF THE SOUTH INC,A6A,A6A,5035.564,LA,72-1476675,GRAND OPERA HOUSE OF THE SOUTH INC,3.0
311566860,LOS ALAMOS,1.0,,,,GUILDS OF THE SANTA FE OPERA INC,A6AZ,A6AZ,5035.564,NM,31-1566860,GUILDS OF THE SANTA FE OPERA INC ,3.0
462344098,SPAIN,1.0,,,,LICEU BARCELONA OPERA HOUSE US FOUNDATION INC,T20,T20,5035.564,ZZ,46-2344098,LICEU BARCELONA OPERA HOUSE US FOUNDATION INC,3.0
113093248,WOODHAVEN,1.0,,,,QI SHU FANGS PEKING OPERA ASSOCIATION INC,A6A0,A6A0,5035.564,NY,11-3093248,QI SHU FANGS PEKING OPERA ASSOCIATION INC,3.0
263969962,CHICAGO,1.0,,,,SOUTH SHORE OPERA COMPANY OF CHICAGO NFP,A6A,A6A,5035.564,IL,26-3969962,SOUTH SHORE OPERA COMPANY OF CHICAGO NFP,3.0
363652212,SPEARFISH,1.0,,,,THE MATTHEWS OPERA HOUSE AND ARTS CENTER,A610,A610,5035.564,SD,36-3652212,THE MATTHEWS OPERA HOUSE AND ARTS CENTER,3.0
421354260,COGGON,1.0,,,,THE OPERA HOUSE COMMUNITY ARTS COUNCIL INC,A82Z,A82Z,5035.564,IA,42-1354260,THE OPERA HOUSE COMMUNITY ARTS COUNCIL INC,3.0
426064252,TOLEDO,1.0,,,,WIETING OPERA HOUSING COMPANY OF TOLEDO IOWA,A61,A61,5035.564,IA,42-6064252,WIETING OPERA HOUSING COMPANY OF TOLEDO IOWA,3.0
364621785,NEW YORK,1.0,,,,FRIENDS OF THE ROSSINI OPERA FRSTIVAL INC,A54,A54,5019.346,NY,36-4621785,FRIENDS OF THE ROSSINI OPERA FRSTIVAL INC,3.0
680626679,ARCADIA,1.0,,,,GREAT LOS ANGELES CHINESE OPERA AMATEUR SOCIETY,A6A,A6A,5019.346,CA,68-0626679,GREAT LOS ANGELES CHINESE OPERA AMATEUR SOCIETY,3.0
861029738,LAS VEGAS,1.0,,,,GUILDS OF THE SANTA FE OPERA INC,A6A,,5019.346,NM,86-1029738,GUILDS OF THE SANTA FE OPERA INC ,3.0
43467601,DANVERS,1.0,,,,NEW OPERA AND MUSICAL THEATER INITIATIVE INC,A68,A68,5019.346,MA,04-3467601,NEW OPERA AND MUSICAL THEATER INITIATIVE INC,3.0
956220739,RANCHO MIRAGE,1.0,,,,PALM SPRINGS OPERA GUILD OF THE DESERT,A6A0,A6A0,5019.346,CA,95-6220739,PALM SPRINGS OPERA GUILD OF THE DESERT,3.0
461049598,NEW YORK,1.0,,,,THE LITTLE OPERA THEATRE OF NY INC,A6A,A6A,5019.346,NY,46-1049598,THE LITTLE OPERA THEATRE OF NY INC,3.0
841201337,WHEAT RIDGE,1.0,,,,CENTRAL CITY OPERA HOUSE ASSOCIATION ENDOWMENT FUND,A6AZ,A6AZ,5001.437,CO,84-1201337,CENTRAL CITY OPERA HOUSE ASSOCIATION ENDOWMENT FUND,3.0
823293332,SAN JOSE,1.0,,,,DUAN ZHAO NAN CHINESE OPERA ART FOUNDATION,A60,A60,5001.437,CA,82-3293332,DUAN ZHAO NAN CHINESE OPERA ART FOUNDATION,3.0
371608158,THOMASTON,1.0,,,,FRIENDS OF THE THOMASTON OPERA HOUSE INC,A80,A80,5001.437,CT,37-1608158,FRIENDS OF THE THOMASTON OPERA HOUSE INC,3.0
311566863,ALBUQUERQUE,1.0,,,,GUILDS OF THE SANTA FE OPERA INC,A6AZ,A6AZ,5001.437,NM,31-1566863,GUILDS OF THE SANTA FE OPERA INC ,3.0
311566868,SANTA CRUZ,1.0,,,,GUILDS OF THE SANTA FE OPERA INC,A6AZ,A6AZ,5001.437,NM,31-1566868,GUILDS OF THE SANTA FE OPERA INC ,3.0
822220394,HIGHLAND PARK,1.0,,,,HUB CITY OPERA AND DANCE COMPANY INC,A60,A60,5001.437,NJ,82-2220394,HUB CITY OPERA AND DANCE COMPANY INC,3.0
367033135,CHICAGO,1.0,,,,LAKE GEORGE OPERA FESTIVAL ASSOCIATION INC TRUST,A110,A110,5001.437,IL,36-7033135,LAKE GEORGE OPERA FESTIVAL ASSOCIATION INC TRUST,3.0
416429970,MINNEAPOLIS,1.0,,,,OAKLEAF ENDOWMENT TRUST FBO MINNESOTA OPERA COMPANY,T20Z,T20Z,5001.437,MN,41-6429970,OAKLEAF ENDOWMENT TRUST FBO MINNESOTA OPERA COMPANY ,3.0
651223761,BASKING RIDGE,1.0,,,,RIDGE LIGHT OPERA OF NEW JERSEY INC,A6A,A6A,5001.437,NJ,65-1223761,RIDGE LIGHT OPERA OF NEW JERSEY INC,3.0
411821299,SAINT JAMES,1.0,,,,ST JAMES OPERA HOUSE RESTORATION PROJECT INC,A80Z,A80Z,5001.437,MN,41-1821299,ST JAMES OPERA HOUSE RESTORATION PROJECT INC,3.0
521830370,SILVER SPRING,1.0,,,,WASHINGTON CHU SHAN CHINESE OPERA INSTITUTE INC,A6A,,5001.437,MD,52-1830370,WASHINGTON CHU SHAN CHINESE OPERA INSTITUTE INC,3.0
843534175,NEW YORK,1.0,,,,AMERICAN FRIENDS OF THE DONIZETTI OPERA FESTIVAL INC,A6A,A6A,4721.6577,NY,84-3534175,AMERICAN FRIENDS OF THE DONIZETTI OPERA FESTIVAL INC,3.0
472574201,CORONADO,1.0,True,True,True,OPERA GUILDERS INC A CALIFORNIA NONPROFIT PUBLIC BENEFIT,A68,A68,4721.6577,CA,47-2574201,OPERA GUILDERS INC A CALIFORNIA NONPROFIT PUBLIC BENEFIT,3.0
586217462,ORLANDO,1.0,,,,SPRINGER OPERA HOUSE ARTS ASSOCIATION TUA 3019590655 006,A6A,,4721.6577,FL,58-6217462,SPRINGER OPERA HOUSE ARTS ASSOCIATION TUA 3019590655 006,3.0
953760983,SOMIS,1.0,,,,VENTURA COUNTY MASTER CHORALE AND OPERA ASSOCIATION INC,A6AZ,A6AZ,4721.6577,CA,95-3760983,VENTURA COUNTY MASTER CHORALE AND OPERA ASSOCIATION INC,3.0
522280975,SAN GABRIEL,1.0,,,,CHINESE OPERA SOCIETY OF GREATER WASHINGTON DC INC,A61,A61,4700.3203,CA,52-2280975,CHINESE OPERA SOCIETY OF GREATER WASHINGTON DC INC,3.0
300260223,PRINCETON,1.0,,,,PRINCETON FRIENDS OF OPERA A NJ NONPROFIT CORPORATION,A6A,A6A,4690.432,NJ,30-0260223,PRINCETON FRIENDS OF OPERA A NJ NONPROFIT CORPORATION,3.0
134147698,ATLANTA,1.0,,,,INTERNATIONAL CONFERENCE OF SYMPHONY AND OPERA MUSICIANS INC,S41,S41,4675.519,GA,13-4147698,INTERNATIONAL CONFERENCE OF SYMPHONY AND OPERA MUSICIANS INC,5.0
460551184,NEW YORK,1.0,,,,INTERNATIONAL FRIENDS OF THE VIENNA STATE OPERA INC,W12,W12,4675.519,NY,46-0551184,INTERNATIONAL FRIENDS OF THE VIENNA STATE OPERA INC,3.0
362796630,CHICAGO,1.0,,,,PATRICK G AND SHIRLEY W RYAN OPERA CENTER,A6E0,A6E0,4675.519,IL,36-2796630,PATRICK G AND SHIRLEY W RYAN OPERA CENTER,3.0
462294622,NEW YORK,1.0,,,,SYMPHONY OPERA AND BALLET EMPLOYERS ELECTRONIC MEDIA ASSOCIA,A03,A03,4675.519,NY,46-2294622,SYMPHONY OPERA AND BALLET EMPLOYERS ELECTRONIC MEDIA ASSOCIA,6.0
251431049,PITTSBURGH,1.0,,,,EZIO PINZA COUNCIL FOR AMERICAN SINGERS OF OPERA,A250,A250,4658.4272,PA,25-1431049,EZIO PINZA COUNCIL FOR AMERICAN SINGERS OF OPERA,3.0
391967766,PR DU SAC,1.0,,,,IRON HORSE CORNET BAND AND LIGHT OPERA COMPANY,A6C,A6C,4658.4272,WI,39-1967766,IRON HORSE CORNET BAND AND LIGHT OPERA COMPANY,3.0
20662241,BOSTON,1.0,,,,QUE SHING CHINESE MUSIC AND OPERA GROUP INC,A23,A23,4658.4272,MA,02-0662241,QUE SHING CHINESE MUSIC AND OPERA GROUP INC,3.0
931191876,CYPRESS,1.0,True,True,True,THEATRE GUILD AND CIVIC LIGHT OPERA OF LAKEWOOD,A6BZ,A6BZ,4658.4272,CA,93-1191876,THEATRE GUILD AND CIVIC LIGHT OPERA OF LAKEWOOD,3.0
611796573,MARSHFIELD,1.0,,,,FRIENDS OF THE PLAINFIELD TOWN HALL OPERA HOUSE INC,A19,A19,4418.6587,VT,61-1796573,FRIENDS OF THE PLAINFIELD TOWN HALL OPERA HOUSE INC,3.0
30353647,ENOSBURG FLS,1.0,,,,FRIENDS OF THE OPERA HOUSE AT ENOSBURG FALLS VT,A80,A80,4389.5757,VT,03-0353647,FRIENDS OF THE OPERA HOUSE AT ENOSBURG FALLS VT,3.0
133311277,NEW YORK,1.0,True,True,True,LA GRAN SCENA OPERA CO DI NEW YORK INC,A6A,A6A,4389.5757,NY,13-3311277,LA GRAN SCENA OPERA CO DI NEW YORK INC,3.0
870469002,OGDEN,1.0,,,,NEW AMERICAN PHILHARMONIC SYMPHONY ORCHESTRA BALLET AND OPERA ASSOC,A60M,A60M,4375.7764,UT,87-0469002,NEW AMERICAN PHILHARMONIC SYMPHONY ORCHESTRA BALLET AND OPERA ASSOC,3.0
911428888,SEATTLE,1.0,,,,INTERNATIONAL GUILD OF SYMPHONY THEATER OPERA AND BALLET MUSICIANS,A6A,,4359.447,WA,91-1428888,INTERNATIONAL GUILD OF SYMPHONY THEATER OPERA AND BALLET MUSICIANS,5.0
